state,age_group,year,count,population,crude_rate_100k
Kansas,15-19 years,2002,48,212019,22.64
Kansas,5-9 years,2002,23,190379,12.08
Kentucky,1-4 years,2002,39,214562,18.180000000000003
Kentucky,10-14 years,2002,40,285966,13.990000000000002
Kentucky,15-19 years,2002,54,284083,19.01
Kentucky,5-9 years,2002,34,271537,12.520000000000001
Kentucky,< 1 year,2002,22,53496,41.120000000000005
Louisiana,1-4 years,2002,54,254357,21.230000000000004
Louisiana,10-14 years,2002,35,344486,10.16
Louisiana,15-19 years,2002,62,356661,17.380000000000003
Louisiana,5-9 years,2002,31,318495,9.73
Louisiana,< 1 year,2002,19,64468,29.47
Maine,10-14 years,2002,20,92614,21.6
Maine,15-19 years,2002,22,92860,23.69
Maryland,1-4 years,2002,45,284983,15.790000000000001
Maryland,10-14 years,2002,51,412329,12.370000000000001
Maryland,15-19 years,2002,87,374739,23.22
Maryland,5-9 years,2002,32,374319,8.55
Maryland,< 1 year,2002,17,72755,23.37
Massachusetts,1-4 years,2002,53,313592,16.900000000000002
Massachusetts,10-14 years,2002,52,444119,11.71
Massachusetts,15-19 years,2002,94,434511,21.630000000000003
Massachusetts,5-9 years,2002,51,412366,12.370000000000001
Michigan,1-4 years,2002,148,534407,27.689999999999998
Michigan,10-14 years,2002,115,770306,14.930000000000001
Michigan,15-19 years,2002,161,727968,22.12
Michigan,5-9 years,2002,83,707356,11.73
Michigan,< 1 year,2002,37,129825,28.5
Minnesota,1-4 years,2002,64,267095,23.96
Minnesota,10-14 years,2002,43,378458,11.36
Minnesota,15-19 years,2002,79,381188,20.72
Minnesota,5-9 years,2002,48,345961,13.87
Missouri,1-4 years,2002,60,297205,20.19
Missouri,10-14 years,2002,45,418246,10.76
Missouri,15-19 years,2002,83,415332,19.980000000000004
Missouri,5-9 years,2002,38,384330,9.89
Missouri,< 1 year,2002,21,74559,28.17
Montana,15-19 years,2002,16,72341,22.12
Nebraska,1-4 years,2002,16,94599,16.91
Nebraska,10-14 years,2002,16,128853,12.420000000000002
Nebraska,15-19 years,2002,29,136692,21.22
Nevada,1-4 years,2002,19,123857,15.340000000000002
Nevada,10-14 years,2002,17,155641,10.920000000000002
Nevada,15-19 years,2002,34,135859,25.03
Nevada,5-9 years,2002,16,154924,10.33
New Hampshire,15-19 years,2002,20,91581,21.840000000000003
New Jersey,1-4 years,2002,111,450251,24.650000000000002
New Jersey,10-14 years,2002,87,619466,14.040000000000001
New Jersey,15-19 years,2002,116,546520,21.230000000000004
New Jersey,5-9 years,2002,68,589990,11.530000000000001
New Jersey,< 1 year,2002,39,112527,34.660000000000004
New Mexico,1-4 years,2002,29,104778,27.680000000000003
New Mexico,10-14 years,2002,18,147664,12.190000000000001
New Mexico,15-19 years,2002,36,148291,24.28
New York,1-4 years,2002,206,965513,21.340000000000003
New York,10-14 years,2002,207,1373601,15.07
New York,15-19 years,2002,297,1311291,22.650000000000002
New York,5-9 years,2002,147,1280742,11.48
New York,< 1 year,2002,55,246708,22.290000000000003
North Carolina,1-4 years,2002,87,450446,19.310000000000002
North Carolina,10-14 years,2002,68,586567,11.590000000000002
North Carolina,15-19 years,2002,105,567905,18.490000000000002
North Carolina,5-9 years,2002,51,552145,9.24
North Carolina,< 1 year,2002,31,116474,26.62
Ohio,1-4 years,2002,134,600084,22.330000000000002
Ohio,10-14 years,2002,88,841617,10.46
Ohio,15-19 years,2002,153,812172,18.84
Ohio,5-9 years,2002,94,782151,12.020000000000001
Ohio,< 1 year,2002,39,146103,26.689999999999998
Oklahoma,1-4 years,2002,36,190876,18.86
Oklahoma,10-14 years,2002,27,253759,10.64
Oklahoma,15-19 years,2002,48,265914,18.05
Oklahoma,5-9 years,2002,27,234909,11.490000000000002
Oregon,1-4 years,2002,46,179913,25.57
Oregon,10-14 years,2002,31,248112,12.490000000000002
Oregon,15-19 years,2002,56,247064,22.67
Oregon,5-9 years,2002,31,229092,13.530000000000001
Pennsylvania,1-4 years,2002,143,576556,24.8
Pennsylvania,10-14 years,2002,115,876455,13.12
Pennsylvania,15-19 years,2002,216,868354,24.87
Pennsylvania,5-9 years,2002,97,784880,12.36
Pennsylvania,< 1 year,2002,44,141144,31.17
South Carolina,1-4 years,2002,42,217069,19.35
South Carolina,10-14 years,2002,34,302007,11.26
South Carolina,15-19 years,2002,58,297916,19.47
South Carolina,5-9 years,2002,32,273081,11.72
South Dakota,15-19 years,2002,17,62457,27.22
Tennessee,1-4 years,2002,61,304831,20.01
Tennessee,10-14 years,2002,43,410675,10.47
Tennessee,15-19 years,2002,82,393266,20.85
Tennessee,5-9 years,2002,31,385722,8.040000000000001
Texas,1-4 years,2002,266,1349732,19.71
Texas,10-14 years,2002,226,1701750,13.280000000000001
Texas,15-19 years,2002,364,1679252,21.680000000000003
Texas,5-9 years,2002,221,1639044,13.480000000000002
Texas,< 1 year,2002,98,361300,27.12
Utah,1-4 years,2002,33,173297,19.040000000000003
Utah,10-14 years,2002,25,196203,12.740000000000002
Utah,15-19 years,2002,49,212305,23.080000000000002
Utah,5-9 years,2002,24,195285,12.290000000000001
Vermont,15-19 years,2002,17,48489,35.06
Virginia,1-4 years,2002,69,377619,18.27
Virginia,10-14 years,2002,66,516406,12.780000000000001
Virginia,15-19 years,2002,100,508385,19.67
Virginia,5-9 years,2002,47,480667,9.780000000000001
Virginia,< 1 year,2002,19,97884,19.41
Washington,1-4 years,2002,63,318609,19.77
Washington,10-14 years,2002,58,445550,13.02
Washington,15-19 years,2002,123,435089,28.27
Washington,5-9 years,2002,48,409819,11.71
Washington,< 1 year,2002,20,78828,25.37
West Virginia,15-19 years,2002,25,120830,20.69
West Virginia,5-9 years,2002,24,105228,22.810000000000002
Wisconsin,1-4 years,2002,61,276455,22.07
Wisconsin,10-14 years,2002,45,405387,11.100000000000001
Wisconsin,15-19 years,2002,97,416509,23.290000000000003
Wisconsin,5-9 years,2002,48,365759,13.12
Wisconsin,< 1 year,2002,17,68442,24.840000000000003
Wyoming,10-14 years,2002,0,36994,0
Alabama,1-4 years,2003,32,237183,13.490000000000002
Alabama,10-14 years,2003,29,326642,8.88
Alabama,15-19 years,2003,66,321655,20.52
Alabama,5-9 years,2003,24,299148,8.020000000000001
Alabama,< 1 year,2003,22,58021,37.92
Arizona,1-4 years,2003,57,329557,17.3
Arizona,10-14 years,2003,52,411193,12.65
Arizona,15-19 years,2003,71,389173,18.240000000000002
Arizona,5-9 years,2003,39,389350,10.020000000000001
Arizona,< 1 year,2003,21,87052,24.12
Arkansas,1-4 years,2003,37,146932,25.180000000000003
Arkansas,10-14 years,2003,24,195631,12.270000000000001
Arkansas,15-19 years,2003,39,194660,20.03
Arkansas,5-9 years,2003,26,182549,14.240000000000002
California,1-4 years,2003,394,1995546,19.740000000000002
California,10-14 years,2003,342,2781873,12.290000000000001
California,15-19 years,2003,486,2559499,18.990000000000002
California,5-9 years,2003,298,2548508,11.690000000000001
California,< 1 year,2003,111,522195,21.26
Colorado,1-4 years,2003,59,255718,23.07
Colorado,10-14 years,2003,52,325590,15.969999999999999
Colorado,15-19 years,2003,78,325785,23.94
Colorado,5-9 years,2003,35,302711,11.56
Colorado,< 1 year,2003,16,66624,24.02
Connecticut,1-4 years,2003,39,174456,22.36
Connecticut,10-14 years,2003,35,255025,13.719999999999999
Connecticut,15-19 years,2003,77,237584,32.410000000000004
Connecticut,5-9 years,2003,23,234623,9.8
Delaware,1-4 years,2003,18,41907,42.95
Florida,1-4 years,2003,196,806015,24.32
Florida,10-14 years,2003,165,1135653,14.530000000000001
Florida,15-19 years,2003,204,1095938,18.61
Florida,5-9 years,2003,132,1009113,13.080000000000002
Florida,< 1 year,2003,62,205420,30.180000000000003
Georgia,1-4 years,2003,102,511289,19.950000000000003
Georgia,10-14 years,2003,60,655115,9.16
Georgia,15-19 years,2003,118,620715,19.01
Georgia,5-9 years,2003,66,608123,10.850000000000001
Georgia,< 1 year,2003,32,131016,24.42
Hawaii,15-19 years,2003,18,82422,21.840000000000003
Idaho,1-4 years,2003,25,83144,30.07
Idaho,10-14 years,2003,19,108782,17.47
Idaho,15-19 years,2003,31,110272,28.110000000000003
Illinois,1-4 years,2003,132,696763,18.94
Illinois,10-14 years,2003,92,934873,9.840000000000002
Illinois,15-19 years,2003,201,895952,22.430000000000003
Illinois,5-9 years,2003,103,878647,11.72
Illinois,< 1 year,2003,43,175067,24.560000000000002
Indiana,1-4 years,2003,68,342240,19.87
Indiana,10-14 years,2003,55,457625,12.020000000000001
Indiana,15-19 years,2003,97,452375,21.44
Indiana,5-9 years,2003,43,431062,9.98
Indiana,< 1 year,2003,22,84459,26.05
Iowa,1-4 years,2003,32,150569,21.25
Iowa,10-14 years,2003,23,211419,10.88
Iowa,15-19 years,2003,48,221017,21.72
Iowa,5-9 years,2003,23,192741,11.93
Kansas,1-4 years,2003,30,153257,19.57
Kansas,10-14 years,2003,21,202543,10.370000000000001
Kansas,15-19 years,2003,49,210314,23.3
Kansas,5-9 years,2003,25,189235,13.21
Kentucky,1-4 years,2003,44,216034,20.37
Kentucky,10-14 years,2003,32,288530,11.090000000000002
Kentucky,15-19 years,2003,66,283425,23.290000000000003
Kentucky,5-9 years,2003,26,270774,9.600000000000001
Louisiana,1-4 years,2003,49,256680,19.09
Louisiana,10-14 years,2003,46,345042,13.330000000000002
Louisiana,15-19 years,2003,71,352068,20.17
Louisiana,5-9 years,2003,30,314111,9.55
Maine,10-14 years,2003,17,91740,18.53
Maine,15-19 years,2003,23,93919,24.490000000000002
Maryland,1-4 years,2003,37,288948,12.81
Maryland,10-14 years,2003,66,415003,15.9
Maryland,15-19 years,2003,77,382271,20.14
Maryland,5-9 years,2003,34,367103,9.26
Maryland,< 1 year,2003,24,73172,32.800000000000004
Massachusetts,1-4 years,2003,78,310853,25.090000000000003
Massachusetts,10-14 years,2003,49,443466,11.05
Massachusetts,15-19 years,2003,91,442891,20.55
Massachusetts,5-9 years,2003,54,403279,13.39
Massachusetts,< 1 year,2003,19,77857,24.400000000000002
Michigan,1-4 years,2003,111,530063,20.94
Michigan,10-14 years,2003,100,770745,12.969999999999999
Michigan,15-19 years,2003,168,734052,22.89
Michigan,5-9 years,2003,73,695524,10.5
Michigan,< 1 year,2003,46,128640,35.760000000000005
Minnesota,1-4 years,2003,56,267593,20.930000000000003
Minnesota,10-14 years,2003,45,376274,11.96
Minnesota,15-19 years,2003,87,381242,22.82
Minnesota,5-9 years,2003,28,342230,8.18
Minnesota,< 1 year,2003,16,68007,23.53
Mississippi,1-4 years,2003,31,163677,18.94
Mississippi,10-14 years,2003,26,222566,11.68
Mississippi,15-19 years,2003,34,221348,15.36
Mississippi,5-9 years,2003,28,202849,13.8
Missouri,1-4 years,2003,52,297412,17.48
Missouri,10-14 years,2003,62,419276,14.790000000000001
Missouri,15-19 years,2003,87,416543,20.89
Missouri,5-9 years,2003,31,380541,8.15
Missouri,< 1 year,2003,18,74932,24.02
Montana,15-19 years,2003,20,72218,27.689999999999998
Nebraska,1-4 years,2003,23,96389,23.86
Nebraska,10-14 years,2003,27,128365,21.03
Nebraska,15-19 years,2003,26,135381,19.21
Nevada,1-4 years,2003,18,128286,14.030000000000001
Nevada,10-14 years,2003,22,161977,13.580000000000002
Nevada,15-19 years,2003,29,141918,20.430000000000003
New Hampshire,1-4 years,2003,17,60511,28.09
New Hampshire,10-14 years,2003,17,96033,17.7
New Hampshire,15-19 years,2003,28,93120,30.07
New Jersey,1-4 years,2003,112,451480,24.810000000000002
New Jersey,10-14 years,2003,87,624294,13.940000000000001
New Jersey,15-19 years,2003,132,557471,23.680000000000003
New Jersey,5-9 years,2003,65,582075,11.170000000000002
New Jersey,< 1 year,2003,34,114986,29.57
New Mexico,1-4 years,2003,18,106024,16.98
New Mexico,15-19 years,2003,35,149018,23.490000000000002
New York,1-4 years,2003,198,959091,20.64
New York,10-14 years,2003,197,1374781,14.330000000000002
New York,15-19 years,2003,280,1324282,21.14
New York,5-9 years,2003,157,1245951,12.600000000000001
New York,< 1 year,2003,60,245363,24.450000000000003
North Carolina,1-4 years,2003,87,460029,18.91
North Carolina,10-14 years,2003,75,596593,12.57
North Carolina,15-19 years,2003,96,576682,16.650000000000002
North Carolina,5-9 years,2003,63,551787,11.420000000000002
North Carolina,< 1 year,2003,29,115749,25.05
North Dakota,15-19 years,2003,19,53051,35.81
Ohio,1-4 years,2003,135,596006,22.650000000000002
Ohio,10-14 years,2003,107,841279,12.72
Ohio,15-19 years,2003,185,815127,22.700000000000003
Ohio,5-9 years,2003,102,771291,13.219999999999999
Ohio,< 1 year,2003,45,145994,30.82
Oklahoma,1-4 years,2003,31,192700,16.09
Oklahoma,10-14 years,2003,28,253716,11.040000000000001
Oklahoma,15-19 years,2003,55,262211,20.980000000000004
Oklahoma,5-9 years,2003,29,234251,12.38
Oregon,1-4 years,2003,36,180352,19.96
Oregon,10-14 years,2003,38,248885,15.27
Oregon,15-19 years,2003,45,247485,18.180000000000003
Oregon,5-9 years,2003,30,227383,13.190000000000001
Pennsylvania,1-4 years,2003,137,576046,23.78
Pennsylvania,10-14 years,2003,124,875375,14.17
Pennsylvania,15-19 years,2003,212,877791,24.150000000000002
Pennsylvania,5-9 years,2003,90,767844,11.72
Pennsylvania,< 1 year,2003,38,142682,26.630000000000003
Rhode Island,15-19 years,2003,18,78591,22.900000000000002
South Carolina,1-4 years,2003,35,219747,15.930000000000001
South Carolina,10-14 years,2003,36,304439,11.83
South Carolina,15-19 years,2003,60,300721,19.950000000000003
Tennessee,1-4 years,2003,59,308594,19.12
Tennessee,10-14 years,2003,35,415531,8.42
Tennessee,15-19 years,2003,90,396474,22.700000000000003
Tennessee,5-9 years,2003,48,384932,12.47
Tennessee,< 1 year,2003,25,76749,32.57
Texas,1-4 years,2003,319,1386868,23
Texas,10-14 years,2003,237,1726691,13.730000000000002
Texas,15-19 years,2003,378,1693677,22.32
Texas,5-9 years,2003,222,1636310,13.57
Texas,< 1 year,2003,91,366137,24.85
Utah,1-4 years,2003,37,177656,20.830000000000002
Utah,10-14 years,2003,22,197126,11.16
Utah,15-19 years,2003,55,209079,26.310000000000002
Utah,5-9 years,2003,22,198055,11.11
Virginia,1-4 years,2003,67,384343,17.430000000000003
Virginia,10-14 years,2003,58,521025,11.13
Virginia,15-19 years,2003,91,514848,17.680000000000003
Virginia,5-9 years,2003,53,475710,11.14
Virginia,< 1 year,2003,25,98342,25.42
Washington,1-4 years,2003,70,318083,22.01
Washington,10-14 years,2003,53,447204,11.850000000000001
Washington,15-19 years,2003,87,437452,19.89
Washington,5-9 years,2003,44,404640,10.870000000000001
Washington,< 1 year,2003,17,79478,21.39
West Virginia,10-14 years,2003,18,115800,15.540000000000001
West Virginia,15-19 years,2003,26,119365,21.78
Wisconsin,1-4 years,2003,76,277617,27.380000000000003
Wisconsin,10-14 years,2003,51,404209,12.620000000000001
Wisconsin,15-19 years,2003,117,415257,28.180000000000003
Wisconsin,5-9 years,2003,27,360517,7.490000000000001
Wisconsin,< 1 year,2003,17,69136,24.590000000000003
Alabama,1-4 years,2004,55,237043,23.200000000000003
Alabama,10-14 years,2004,43,326228,13.180000000000001
Alabama,15-19 years,2004,60,325095,18.46
Alabama,5-9 years,2004,50,297554,16.8
Arizona,1-4 years,2004,70,340915,20.53
Arizona,10-14 years,2004,52,418167,12.440000000000001
Arizona,15-19 years,2004,80,402508,19.880000000000003
Arizona,5-9 years,2004,43,393245,10.93
Arizona,< 1 year,2004,30,89116,33.660000000000004
Arkansas,1-4 years,2004,28,148844,18.81
Arkansas,10-14 years,2004,19,195097,9.740000000000002
Arkansas,15-19 years,2004,29,195713,14.82
Arkansas,5-9 years,2004,22,183762,11.97
California,1-4 years,2004,469,2021415,23.200000000000003
California,10-14 years,2004,346,2799010,12.36
California,15-19 years,2004,579,2616866,22.130000000000003
California,5-9 years,2004,316,2486084,12.71
California,< 1 year,2004,135,520350,25.939999999999998
Colorado,1-4 years,2004,59,259849,22.71
Colorado,10-14 years,2004,45,324457,13.87
Colorado,15-19 years,2004,63,326646,19.290000000000003
Colorado,5-9 years,2004,31,301885,10.270000000000001
Colorado,< 1 year,2004,18,66137,27.22
Connecticut,1-4 years,2004,36,172643,20.85
Connecticut,10-14 years,2004,45,254589,17.680000000000003
Connecticut,15-19 years,2004,46,242118,19
Connecticut,5-9 years,2004,25,232092,10.770000000000001
Connecticut,< 1 year,2004,16,41804,38.27
Delaware,1-4 years,2004,16,42864,37.330000000000005
Florida,1-4 years,2004,170,830348,20.47
Florida,10-14 years,2004,163,1149995,14.17
Florida,15-19 years,2004,240,1135477,21.14
Florida,5-9 years,2004,121,1013054,11.940000000000001
Florida,< 1 year,2004,50,209821,23.830000000000002
Georgia,1-4 years,2004,116,521330,22.25
Georgia,10-14 years,2004,72,659778,10.91
Georgia,15-19 years,2004,122,637028,19.150000000000002
Georgia,5-9 years,2004,59,610599,9.66
Georgia,< 1 year,2004,25,134288,18.62
Idaho,1-4 years,2004,20,84961,23.540000000000003
Idaho,15-19 years,2004,29,110861,26.160000000000004
Illinois,1-4 years,2004,155,696198,22.26
Illinois,10-14 years,2004,129,932571,13.830000000000002
Illinois,15-19 years,2004,183,905172,20.22
Illinois,5-9 years,2004,109,862340,12.64
Illinois,< 1 year,2004,40,175433,22.8
Indiana,1-4 years,2004,74,342329,21.62
Indiana,10-14 years,2004,55,458100,12.01
Indiana,15-19 years,2004,97,456485,21.25
Indiana,5-9 years,2004,47,430003,10.93
Iowa,1-4 years,2004,29,151340,19.16
Iowa,10-14 years,2004,32,210069,15.230000000000002
Iowa,15-19 years,2004,43,220413,19.51
Kansas,1-4 years,2004,26,153914,16.89
Kansas,10-14 years,2004,34,200231,16.98
Kansas,15-19 years,2004,46,209161,21.990000000000002
Kansas,5-9 years,2004,24,189166,12.690000000000001
Kentucky,1-4 years,2004,58,216094,26.84
Kentucky,10-14 years,2004,32,287818,11.120000000000001
Kentucky,15-19 years,2004,67,284360,23.560000000000002
Kentucky,5-9 years,2004,30,270177,11.100000000000001
Louisiana,1-4 years,2004,47,257692,18.240000000000002
Louisiana,10-14 years,2004,38,341716,11.120000000000001
Louisiana,15-19 years,2004,63,350733,17.96
Louisiana,5-9 years,2004,33,311293,10.600000000000001
Maine,15-19 years,2004,27,94105,28.689999999999998
Maryland,1-4 years,2004,48,291758,16.45
Maryland,10-14 years,2004,43,413112,10.41
Maryland,15-19 years,2004,83,391663,21.19
Maryland,5-9 years,2004,27,362768,7.440000000000001
Maryland,< 1 year,2004,20,73971,27.04
Massachusetts,1-4 years,2004,74,307528,24.060000000000002
Massachusetts,10-14 years,2004,57,438525,13
Massachusetts,15-19 years,2004,93,450717,20.630000000000003
Massachusetts,5-9 years,2004,42,395380,10.620000000000001
Massachusetts,< 1 year,2004,21,76350,27.5
Michigan,1-4 years,2004,115,525153,21.900000000000002
Michigan,10-14 years,2004,103,766696,13.430000000000001
Michigan,15-19 years,2004,165,740672,22.28
Michigan,5-9 years,2004,81,685321,11.82
Michigan,< 1 year,2004,35,129338,27.060000000000002
Minnesota,1-4 years,2004,68,270473,25.14
Minnesota,10-14 years,2004,61,372735,16.37
Minnesota,15-19 years,2004,104,381756,27.24
Minnesota,5-9 years,2004,45,339509,13.25
Mississippi,1-4 years,2004,18,164800,10.920000000000002
Mississippi,15-19 years,2004,31,222108,13.96
Missouri,1-4 years,2004,59,298769,19.75
Missouri,10-14 years,2004,50,417069,11.990000000000002
Missouri,15-19 years,2004,75,419842,17.86
Missouri,5-9 years,2004,49,378177,12.96
Missouri,< 1 year,2004,25,76447,32.7
Montana,1-4 years,2004,19,44799,42.410000000000004
Montana,15-19 years,2004,20,71542,27.960000000000004
Nebraska,1-4 years,2004,26,98428,26.42
Nebraska,15-19 years,2004,33,133763,24.67
Nebraska,5-9 years,2004,17,118118,14.39
Nevada,1-4 years,2004,23,134039,17.16
Nevada,10-14 years,2004,27,168641,16.01
Nevada,15-19 years,2004,35,149806,23.36
Nevada,5-9 years,2004,21,160036,13.12
New Hampshire,10-14 years,2004,20,94723,21.11
New Hampshire,15-19 years,2004,30,94783,31.650000000000002
New Hampshire,5-9 years,2004,17,82435,20.62
New Jersey,1-4 years,2004,82,454569,18.040000000000003
New Jersey,10-14 years,2004,122,622552,19.6
New Jersey,15-19 years,2004,144,571069,25.22
